sponsor,state,value
952504044,MD,94378.0
952504044,ME,10000.0
952504044,MI,44100.0
952504044,MN,16000.0
952504044,MO,6000.0
952504044,NC,38667.0
952504044,NE,5250.0
952504044,NJ,33250.0
952504044,NV,22000.0
952504044,NY,12009046.0
952504044,OH,17500.0
952504044,OR,31686.0
952504044,PA,2156736.0
952504044,SC,10000.0
952504044,TN,8730.0
952504044,TX,185572.0
952504044,UT,53000.0
952504044,VA,557300.0
952504044,VT,5000.0
952504044,WA,170381.0
952504044,WY,10000.0
952942582,AL,118050.0
952942582,AR,14633.0
952942582,AZ,162162.0
952942582,CA,58800400.0
952942582,CO,130261.0
952942582,CT,115069.0
952942582,DC,323477.0
952942582,FL,147782.0
952942582,GA,64462.0
952942582,HI,10000.0
952942582,IA,338000.0
952942582,ID,45000.0
952942582,IL,97781.0
952942582,IN,228233.0
952942582,KS,68298.0
952942582,KY,14000.0
952942582,MA,438627.0
952942582,MD,175650.0
952942582,MI,11000.0
952942582,MN,120500.0
952942582,MO,32962.0
952942582,MT,41000.0
952942582,NC,120350.0
952942582,NH,10100.0
952942582,NJ,68500.0
952942582,NV,35000.0
952942582,NY,540773.0
952942582,OH,17500.0
952942582,OK,9171.0
952942582,OR,122000.0
952942582,PA,46000.0
952942582,PR,28500.0
952942582,RI,256000.0
952942582,TN,19931.0
952942582,TX,665934.0
952942582,VA,412511.0
952942582,WA,147500.0
952942582,WV,10000.0
953297459,CA,1357331.0
953544877,CA,100000.0
953544877,WA,7023330.0
953645825,AL,10486.0
953645825,CA,6748012.0
953645825,CO,112888.0
953645825,CT,120000.0
953645825,DC,169408.0
953645825,GA,21236.0
953645825,HI,40000.0
953645825,IN,16000.0
953645825,MA,94726.0
953645825,MD,340424.0
953645825,NJ,29244.0
953645825,NY,1382174.0
953645825,OK,13200.0
953645825,PA,110560.0
953645825,RI,80000.0
953645825,TN,18742.0
953645825,WI,10000.0
953709639,AZ,65000.0
953709639,CA,5566820.0
953709639,CO,61500.0
953709639,DC,100000.0
953709639,FL,83000.0
953709639,GA,97300.0
953709639,IA,6000.0
953709639,ID,6000.0
953709639,IL,35327.0
953709639,MA,25000.0
953709639,MD,81000.0
953709639,ME,34550.0
953709639,MN,70000.0
953709639,MO,91100.0
953709639,MT,25000.0
953709639,NC,6000.0
953709639,NY,460600.0
953709639,OH,18870.0
953709639,TN,53500.0
953709639,TX,136000.0
953709639,VA,10000.0
953709639,WA,110000.0
953709639,WI,10000.0
953709639,WV,16361.0
954116679,AZ,20000.0
954116679,CA,3136254.0
954116679,CO,15000.0
954116679,DC,40000.0
954116679,GA,231959.0
954116679,ID,5000.0
954116679,IN,40000.0
954116679,MA,9311.0
954116679,MD,20000.0
954116679,MN,300.0
954116679,MT,5000.0
954116679,NC,454014.0
954116679,NH,61182.0
954116679,NJ,6134.0
954116679,NM,20000.0
954116679,NY,80000.0
954116679,SD,5000.0
954116679,VT,5000.0
954116679,WA,5000.0
954116679,WI,20000.0
954124436,AZ,175000.0
954124436,CA,2870198.0
954124436,CO,21200.0
954124436,CT,18000.0
954124436,FL,81118.0
954124436,ID,99050.0
954124436,IL,109000.0
954124436,KS,20000.0
954124436,MA,20000.0
954124436,MI,90000.0
954124436,NC,10000.0
954124436,NY,10055150.0
954124436,OR,51417.0
954124436,SC,10000.0
954124436,TX,10000.0
954124436,VA,30000.0
954124436,WA,5500.0
954257997,CA,62500.0
954302067,CA,5622789.0
954302067,CO,25000.0
954302067,DC,325000.0
954302067,MA,9050.0
954302067,TN,119768.0
956068137,CA,228424.0
956068137,TX,10761.0
956068137,VA,14000.0
956105984,CA,3852644.0
956150680,CA,95000.0
